kind,stage,severity,seed,condition,accuracy,n
gain,V1,0.65,3,canonical,0.728571,70
gain,V1,0.65,3,fragmented,0.300000,70
gain,V1,0.65,3,low_contrast,0.657143,70
gain,V1,0.65,3,noise,0.628571,70
gain,V1,0.65,3,crowded,0.428571,70
gain,V1,0.65,3,rotated,0.671429,70
gain,V1,0.65,3,sheared,0.471429,70
gain,V2,0.65,3,canonical,0.428571,70
gain,V2,0.65,3,fragmented,0.257143,70
gain,V2,0.65,3,low_contrast,0.342857,70
gain,V2,0.65,3,noise,0.285714,70
gain,V2,0.65,3,crowded,0.285714,70
gain,V2,0.65,3,rotated,0.228571,70
gain,V2,0.65,3,sheared,0.128571,70
gain,V4,0.65,3,canonical,0.314286,70
gain,V4,0.65,3,fragmented,0.171429,70
gain,V4,0.65,3,low_contrast,0.242857,70
gain,V4,0.65,3,noise,0.200000,70
gain,V4,0.65,3,crowded,0.214286,70
gain,V4,0.65,3,rotated,0.328571,70
gain,V4,0.65,3,sheared,0.228571,70
gain,IT,0.65,3,canonical,1.000000,70
gain,IT,0.65,3,fragmented,0.585714,70
gain,IT,0.65,3,low_contrast,0.942857,70
gain,IT,0.65,3,noise,0.928571,70
gain,IT,0.65,3,crowded,0.514286,70
gain,IT,0.65,3,rotated,0.785714,70
gain,IT,0.65,3,sheared,0.771429,70
gain,V1,0.65,4,canonical,0.742857,70
gain,V1,0.65,4,fragmented,0.285714,70
gain,V1,0.65,4,low_contrast,0.657143,70
gain,V1,0.65,4,noise,0.200000,70
gain,V1,0.65,4,crowded,0.414286,70
gain,V1,0.65,4,rotated,0.500000,70
gain,V1,0.65,4,sheared,0.414286,70
gain,V2,0.65,4,canonical,0.171429,70
gain,V2,0.65,4,fragmented,0.142857,70
gain,V2,0.65,4,low_contrast,0.142857,70
gain,V2,0.65,4,noise,0.085714,70
gain,V2,0.65,4,crowded,0.142857,70
gain,V2,0.65,4,rotated,0.142857,70
gain,V2,0.65,4,sheared,0.157143,70
gain,V4,0.65,4,canonical,0.457143,70
gain,V4,0.65,4,fragmented,0.400000,70
gain,V4,0.65,4,low_contrast,0.471429,70
gain,V4,0.65,4,noise,0.314286,70
gain,V4,0.65,4,crowded,0.271429,70
gain,V4,0.65,4,rotated,0.528571,70
gain,V4,0.65,4,sheared,0.257143,70
gain,IT,0.65,4,canonical,0.871429,70
gain,IT,0.65,4,fragmented,0.557143,70
gain,IT,0.65,4,low_contrast,0.814286,70
gain,IT,0.65,4,noise,0.828571,70
gain,IT,0.65,4,crowded,0.528571,70
gain,IT,0.65,4,rotated,0.742857,70
gain,IT,0.65,4,sheared,0.700000,70
gain,V1,0.9,0,canonical,0.100000,70
gain,V1,0.9,0,fragmented,0.100000,70
gain,V1,0.9,0,low_contrast,0.100000,70
gain,V1,0.9,0,noise,0.228571,70
gain,V1,0.9,0,crowded,0.100000,70
gain,V1,0.9,0,rotated,0.100000,70
gain,V1,0.9,0,sheared,0.100000,70
gain,V2,0.9,0,canonical,0.171429,70
gain,V2,0.9,0,fragmented,0.128571,70
gain,V2,0.9,0,low_contrast,0.100000,70
gain,V2,0.9,0,noise,0.128571,70
gain,V2,0.9,0,crowded,0.157143,70
gain,V2,0.9,0,rotated,0.114286,70
gain,V2,0.9,0,sheared,0.114286,70
gain,V4,0.9,0,canonical,0.214286,70
gain,V4,0.9,0,fragmented,0.171429,70
gain,V4,0.9,0,low_contrast,0.257143,70
gain,V4,0.9,0,noise,0.257143,70
gain,V4,0.9,0,crowded,0.128571,70
gain,V4,0.9,0,rotated,0.128571,70
gain,V4,0.9,0,sheared,0.200000,70
gain,IT,0.9,0,canonical,0.728571,70
gain,IT,0.9,0,fragmented,0.214286,70
gain,IT,0.9,0,low_contrast,0.771429,70
gain,IT,0.9,0,noise,0.528571,70
gain,IT,0.9,0,crowded,0.342857,70
gain,IT,0.9,0,rotated,0.500000,70
gain,IT,0.9,0,sheared,0.371429,70
gain,V1,0.9,1,canonical,0.400000,70
gain,V1,0.9,1,fragmented,0.228571,70
gain,V1,0.9,1,low_contrast,0.385714,70
gain,V1,0.9,1,noise,0.214286,70
gain,V1,0.9,1,crowded,0.200000,70
gain,V1,0.9,1,rotated,0.271429,70
gain,V1,0.9,1,sheared,0.314286,70
gain,V2,0.9,1,canonical,0.328571,70
gain,V2,0.9,1,fragmented,0.142857,70
gain,V2,0.9,1,low_contrast,0.200000,70
gain,V2,0.9,1,noise,0.100000,70
gain,V2,0.9,1,crowded,0.157143,70
gain,V2,0.9,1,rotated,0.157143,70
gain,V2,0.9,1,sheared,0.142857,70
gain,V4,0.9,1,canonical,0.371429,70
gain,V4,0.9,1,fragmented,0.114286,70
gain,V4,0.9,1,low_contrast,0.100000,70
gain,V4,0.9,1,noise,0.157143,70
gain,V4,0.9,1,crowded,0.171429,70
gain,V4,0.9,1,rotated,0.214286,70
gain,V4,0.9,1,sheared,0.142857,70
gain,IT,0.9,1,canonical,0.714286,70
gain,IT,0.9,1,fragmented,0.414286,70
gain,IT,0.9,1,low_contrast,0.914286,70
gain,IT,0.9,1,noise,0.657143,70
gain,IT,0.9,1,crowded,0.357143,70
gain,IT,0.9,1,rotated,0.585714,70
gain,IT,0.9,1,sheared,0.771429,70
gain,V1,0.9,2,canonical,0.114286,70
gain,V1,0.9,2,fragmented,0.128571,70
gain,V1,0.9,2,low_contrast,0.100000,70
gain,V1,0.9,2,noise,0.114286,70
gain,V1,0.9,2,crowded,0.100000,70
gain,V1,0.9,2,rotated,0.171429,70
gain,V1,0.9,2,sheared,0.128571,70
gain,V2,0.9,2,canonical,0.114286,70
gain,V2,0.9,2,fragmented,0.100000,70
gain,V2,0.9,2,low_contrast,0.171429,70
gain,V2,0.9,2,noise,0.114286,70
gain,V2,0.9,2,crowded,0.100000,70
gain,V2,0.9,2,rotated,0.100000,70
gain,V2,0.9,2,sheared,0.114286,70
gain,V4,0.9,2,canonical,0.285714,70
gain,V4,0.9,2,fragmented,0.171429,70
gain,V4,0.9,2,low_contrast,0.242857,70
gain,V4,0.9,2,noise,0.128571,70
gain,V4,0.9,2,crowded,0.171429,70
gain,V4,0.9,2,rotated,0.171429,70
gain,V4,0.9,2,sheared,0.185714,70
gain,IT,0.9,2,canonical,0.642857,70
gain,IT,0.9,2,fragmented,0.400000,70
gain,IT,0.9,2,low_contrast,0.500000,70
gain,IT,0.9,2,noise,0.600000,70
gain,IT,0.9,2,crowded,0.300000,70
gain,IT,0.9,2,rotated,0.585714,70
gain,IT,0.9,2,sheared,0.400000,70
gain,V1,0.9,3,canonical,0.485714,70
gain,V1,0.9,3,fragmented,0.200000,70
gain,V1,0.9,3,low_contrast,0.628571,70
gain,V1,0.9,3,noise,0.257143,70
gain,V1,0.9,3,crowded,0.242857,70
gain,V1,0.9,3,rotated,0.271429,70
gain,V1,0.9,3,sheared,0.228571,70
gain,V2,0.9,3,canonical,0.114286,70
gain,V2,0.9,3,fragmented,0.114286,70
gain,V2,0.9,3,low_contrast,0.185714,70
gain,V2,0.9,3,noise,0.200000,70
gain,V2,0.9,3,crowded,0.114286,70
gain,V2,0.9,3,rotated,0.114286,70
gain,V2,0.9,3,sheared,0.100000,70
gain,V4,0.9,3,canonical,0.114286,70
gain,V4,0.9,3,fragmented,0.157143,70
gain,V4,0.9,3,low_contrast,0.100000,70
gain,V4,0.9,3,noise,0.200000,70
gain,V4,0.9,3,crowded,0.100000,70
gain,V4,0.9,3,rotated,0.114286,70
gain,V4,0.9,3,sheared,0.100000,70
gain,IT,0.9,3,canonical,0.957143,70
gain,IT,0.9,3,fragmented,0.500000,70
gain,IT,0.9,3,low_contrast,0.885714,70
gain,IT,0.9,3,noise,0.671429,70
gain,IT,0.9,3,crowded,0.414286,70
gain,IT,0.9,3,rotated,0.585714,70
gain,IT,0.9,3,sheared,0.628571,70
gain,V1,0.9,4,canonical,0.271429,70
gain,V1,0.9,4,fragmented,0.157143,70
gain,V1,0.9,4,low_contrast,0.228571,70
gain,V1,0.9,4,noise,0.100000,70
gain,V1,0.9,4,crowded,0.200000,70
gain,V1,0.9,4,rotated,0.185714,70
gain,V1,0.9,4,sheared,0.142857,70
gain,V2,0.9,4,canonical,0.100000,70
gain,V2,0.9,4,fragmented,0.100000,70
gain,V2,0.9,4,low_contrast,0.100000,70
gain,V2,0.9,4,noise,0.100000,70
gain,V2,0.9,4,crowded,0.100000,70
gain,V2,0.9,4,rotated,0.100000,70
gain,V2,0.9,4,sheared,0.100000,70
gain,V4,0.9,4,canonical,0.314286,70
gain,V4,0.9,4,fragmented,0.128571,70
gain,V4,0.9,4,low_contrast,0.200000,70
gain,V4,0.9,4,noise,0.242857,70
gain,V4,0.9,4,crowded,0.214286,70
gain,V4,0.9,4,rotated,0.314286,70
gain,V4,0.9,4,sheared,0.185714,70
gain,IT,0.9,4,canonical,0.714286,70
gain,IT,0.9,4,fragmented,0.457143,70
gain,IT,0.9,4,low_contrast,0.585714,70
gain,IT,0.9,4,noise,0.642857,70
gain,IT,0.9,4,crowded,0.442857,70
gain,IT,0.9,4,rotated,0.600000,70
gain,IT,0.9,4,sheared,0.514286,70
