kind,stage,severity,seed,condition,accuracy,n
noise,V2,0.1,1,unusual_view,0.920000,100
noise,V4,0.1,1,canonical,1.000000,100
noise,V4,0.1,1,fragmented,0.680000,100
noise,V4,0.1,1,low_contrast,0.990000,100
noise,V4,0.1,1,noise,1.000000,100
noise,V4,0.1,1,crowded,0.820000,100
noise,V4,0.1,1,unusual_view,0.910000,100
noise,IT,0.1,1,canonical,1.000000,100
noise,IT,0.1,1,fragmented,0.680000,100
noise,IT,0.1,1,low_contrast,0.990000,100
noise,IT,0.1,1,noise,1.000000,100
noise,IT,0.1,1,crowded,0.840000,100
noise,IT,0.1,1,unusual_view,0.910000,100
noise,V1,0.2,0,canonical,0.970000,100
noise,V1,0.2,0,fragmented,0.640000,100
noise,V1,0.2,0,low_contrast,0.820000,100
noise,V1,0.2,0,noise,0.980000,100
noise,V1,0.2,0,crowded,0.650000,100
noise,V1,0.2,0,unusual_view,0.830000,100
noise,V2,0.2,0,canonical,0.990000,100
noise,V2,0.2,0,fragmented,0.690000,100
noise,V2,0.2,0,low_contrast,0.990000,100
noise,V2,0.2,0,noise,1.000000,100
noise,V2,0.2,0,crowded,0.820000,100
noise,V2,0.2,0,unusual_view,0.930000,100
noise,V4,0.2,0,canonical,1.000000,100
noise,V4,0.2,0,fragmented,0.690000,100
noise,V4,0.2,0,low_contrast,0.990000,100
noise,V4,0.2,0,noise,1.000000,100
noise,V4,0.2,0,crowded,0.820000,100
noise,V4,0.2,0,unusual_view,0.920000,100
noise,IT,0.2,0,canonical,0.990000,100
noise,IT,0.2,0,fragmented,0.660000,100
noise,IT,0.2,0,low_contrast,0.980000,100
noise,IT,0.2,0,noise,1.000000,100
noise,IT,0.2,0,crowded,0.830000,100
noise,IT,0.2,0,unusual_view,0.900000,100
noise,V1,0.2,1,canonical,0.950000,100
noise,V1,0.2,1,fragmented,0.650000,100
noise,V1,0.2,1,low_contrast,0.840000,100
noise,V1,0.2,1,noise,1.000000,100
noise,V1,0.2,1,crowded,0.660000,100
noise,V1,0.2,1,unusual_view,0.860000,100
noise,V2,0.2,1,canonical,0.990000,100
noise,V2,0.2,1,fragmented,0.700000,100
noise,V2,0.2,1,low_contrast,0.980000,100
noise,V2,0.2,1,noise,1.000000,100
noise,V2,0.2,1,crowded,0.830000,100
noise,V2,0.2,1,unusual_view,0.920000,100
noise,V4,0.2,1,canonical,1.000000,100
noise,V4,0.2,1,fragmented,0.680000,100
noise,V4,0.2,1,low_contrast,0.990000,100
noise,V4,0.2,1,noise,1.000000,100
noise,V4,0.2,1,crowded,0.820000,100
noise,V4,0.2,1,unusual_view,0.900000,100
noise,IT,0.2,1,canonical,1.000000,100
noise,IT,0.2,1,fragmented,0.680000,100
noise,IT,0.2,1,low_contrast,0.990000,100
noise,IT,0.2,1,noise,1.000000,100
noise,IT,0.2,1,crowded,0.820000,100
noise,IT,0.2,1,unusual_view,0.920000,100
noise,V1,0.3,0,canonical,0.960000,100
noise,V1,0.3,0,fragmented,0.670000,100
noise,V1,0.3,0,low_contrast,0.840000,100
noise,V1,0.3,0,noise,0.980000,100
noise,V1,0.3,0,crowded,0.620000,100
noise,V1,0.3,0,unusual_view,0.840000,100
noise,V2,0.3,0,canonical,0.990000,100
noise,V2,0.3,0,fragmented,0.680000,100
noise,V2,0.3,0,low_contrast,0.990000,100
noise,V2,0.3,0,noise,1.000000,100
noise,V2,0.3,0,crowded,0.810000,100
noise,V2,0.3,0,unusual_view,0.950000,100
noise,V4,0.3,0,canonical,1.000000,100
